source,reference,MarianMT_hyp,MarianMT_bleu,NLLB_hyp,NLLB_bleu,mBART-50_hyp,mBART-50_bleu,GoogleTranslate_hyp,GoogleTranslate_bleu,avg_bleu,src_len,len_bucket
In a police interview he said he ran an office at his home address as well as work place and clients would call at his house on legal business.,"पुलिस साक्षात्कार में उसने कहा कि वह अपने कार्य-स्थल के साथ-साथ अपने घर से भी कार्यालय चलाता था, तथा उसके क्लाइंट विधिक मामलों के लिए उसके घर पर फोन करते थे।","एक पुलिस इंटरव्यू में उसने कहा कि वह अपने घर के पते पर एक ऑफिस में गया है, साथ ही काम करने की जगह और ग्राहक कानूनी कारोबार के लिए अपने घर पर फोन करेंगे ।",38.97481479792827,"एक पुलिस साक्षात्कार में उन्होंने कहा कि वह अपने घर के पते पर एक कार्यालय चलाते हैं, साथ ही काम के स्थान पर भी और ग्राहक कानूनी काम के लिए उनके घर पर आते हैं।",50.34172395390472,पुलिस के एक साक्षात्कार में उन्होंने कहा कि वे अपने घर के पते पर एक कार्यालय और कार्यस्थल चलाते थे और वे कानूनी व्यापार के लिए अपने घर में क्लाइंटों को बुलाते थे।,50.096035274806525,एक पुलिस साक्षात्कार में उन्होंने कहा कि वह अपने घर के पते के साथ-साथ कार्यस्थल पर भी एक कार्यालय चलाते हैं और ग्राहक कानूनी व्यवसाय के लिए उनके घर पर कॉल करते हैं।,55.541933028633196,48.738626763818175,29,21-35
Normal life has also been affected by the cold.,ठंड से सामान्य जनजीवन भी प्रभावित होकर रह गया।,सामान्य जीवन भी ठंड से प्रभावित हुआ है ।,59.088349339721056,ठंड से सामान्य जीवन भी प्रभावित हुआ है।,68.3224404136911,सामान्य जीवन भी ठंड से प्रभावित हुआ है।,59.088349339721056,ठंड से आम जनजीवन भी प्रभावित हुआ है.,51.45221785584484,59.487839237244515,9,6-10
"The CSP, Mohan Dubey, said security arrangements have been tightened for the festival, before the elections are held.",सीएसपी मोहन दुबे ने बताया कि चुनाव से पहले त्योहार पर सुरक्षा व्यवस्था तगड़ी रखी गई है।,उन्होंने कहा कि चुनावों को आयोजित करने से पहले सुरक्षा के इंतज़ामों को कम कर दिए गए हैं ।,29.72929814085365,सीएसपी मोहन दुबे ने कहा कि चुनाव होने से पहले त्योहार के लिए सुरक्षा व्यवस्था कड़ा कर दी गई है।,68.82820232750495,"सी. एस. पी., मोहन दुबे ने कहा कि चुनाव होने से पहले इस उत्सव के लिए सुरक्षा व्यवस्थाएं सुदृढ़ कर दी गई हैं।",47.495621245131176,सीएसपी मोहन दुबे ने बताया कि चुनाव से पहले त्योहार को लेकर सुरक्षा व्यवस्था कड़ी कर दी गई है।,81.72124539770233,56.94359177779802,18,11-20
"Because of this, the sale of substandard and counterfeit milk solids has increased.",इसे देखते हुए घटिया व नकली मावे की बिक्री बढ़ जाती है।,"इसके कारण, अधिक नक़ली और नक़ली दूध की बिक्री बढ़ती जा रही है ।",32.182771861333315,इस वजह से कम गुणवत्ता वाले और नकली दूध ठोस पदार्थों की बिक्री में वृद्धि हुई है।,21.41581167943262,इस कारण अमानत और मिथ्या दुग्ध ठोसों की बिक्री बढ़ गई है।,30.8525111893281,इसके चलते घटिया और नकली दूध के ठोस पदार्थों की बिक्री बढ़ गई है।,36.582371750693284,30.258366620196828,13,11-20
The police said then that President Musharraf did not play a direct role in the assassination of the cleric.,पुलिस के मुताबिक मौलवी की हत्या में तत्कालीन राष्ट्रपति मुशर्रफ का सीधा हाथ नहीं था।,पुलिस ने फिर कहा कि राष्ट्रपति मुंहरफ ने पादरियों की हत्या में सीधे भूमिका नहीं निभायी ।,41.98824722879437,पुलिस ने तब कहा कि राष्ट्रपति मुशर्रफ ने पुजारी की हत्या में प्रत्यक्ष भूमिका नहीं निभाई।,48.29426748210497,पुलिस ने कहा कि राष्ट्रपति मुशर्रफ ने धर्मगुरू की हत्या में प्रत्यक्ष भूमिका नहीं निभाई।,46.63693784541991,पुलिस ने तब कहा था कि मौलवी की हत्या में राष्ट्रपति मुशर्रफ की सीधी भूमिका नहीं थी.,61.8427413095783,49.69054846647438,19,11-20
The police have examined the route of Modi's visit and the sites of the meeting thoroughly.,पुलिस ने मोदी की यात्रा के रूट और बैठक वाली जगहों की कड़ी जांच की।,पुलिस ने मोदी के दौरे के मार्ग की जाँच की है और पूरी तरह से सभा की जगहों की जाँच की है.,35.514960900637114,पुलिस ने मोदी की यात्रा के मार्ग और बैठक के स्थानों की गहन जांच की है।,59.98773014921905,पुलिस ने மோடி की यात्रा के रास्ते और बैठक के स्थलों की पूरी जांच की है।,51.39415056070611,पुलिस ने मोदी के दौरे के रूट और सभा स्थलों की गहनता से जांच की है.,48.28879160879196,48.79640830483856,16,11-20
Fees are one way to get passengers to bring less on board.,शुल्क बोर्ड पर यात्रियों के लिए कम लाने के लिए एक तरीका है.,यात्रियों को नाव पर कम लाने के लिए लाने का एक तरीका है।,58.63850399966136,शुल्क यात्रियों को जहाज पर कम लाने का एक तरीका है।,55.398828665421696,फीस एक तरीका है जिससे यात्रियों को जहाज पर कम लाया जा सके।,43.78911514200957,शुल्क यात्रियों को विमान में कम लाने का एक तरीका है।,55.18739176072437,53.25345989195425,12,11-20
"The new carry-on fee is for bags in the overhead bin, so small bags under the seat will still be free.","नए कैरी - ऑन शुल्क ओवरहेड बिन में बैग के लिए है, इसलिए, सीट के नीचे छोटे बैग फिर भी निः शुल्क किया जाएगा.",अब भी सीट के नीचे छोटी - छोटी बैग खाली हो जाएँगे ।,12.965862621459346,"नई कार्टून फीस ओवरहेड डिब्बे में बैग के लिए है, इसलिए सीट के नीचे छोटे बैग अभी भी मुफ्त होंगे।",49.0169661537837,"नई लाने के लिए फीस ऊपरी बिन में बोतलों के लिए है, इसलिए सीट के नीचे छोटे बोतल अभी भी निःशुल्क होंगे।",50.324457224775784,"नया कैरी-ऑन शुल्क ओवरहेड बिन में बैग के लिए है, इसलिए सीट के नीचे छोटे बैग अभी भी मुफ़्त होंगे।",68.80577921870369,45.27826630468063,21,21-35
"""People think the ones responsible for the future of the country are the government and the president, and he should be the one to find solutions for the problems,"" he says.","""लोगों को देश भविष्य के लिए जिम्मेदार लोगों को सरकार और राष्ट्रपति हैं, और लगता है कि वह समस्याओं के लिए समाधान को खोजने के लिए एक होना चाहिए, ""वे कहते हैं.","""लोग सोचते हैं कि देश के भविष्य के लिए जिम्मेदार लोग सरकार और राष्ट्रपति हैं, और वह समस्याओं के समाधान पाने के लिए एक होना चाहिए,"" वह कहता है.",72.48789732123433,"वह कहते हैं, ""लोग सोचते हैं कि देश के भविष्य के लिए जिम्मेदार सरकार और राष्ट्रपति हैं, और उन्हें समस्याओं के समाधान खोजने के लिए खुद को जिम्मेदार ठहराया जाना चाहिए।",60.98227147013629,"वे कहते हैं, ""लोगों का विचार है कि सरकार और राष्ट्रपति देश के भविष्य के लिए जिम्मेदार हैं और उन्हें समस्याओं के लिए समाधान खोजने के लिए एक होना चाहिए।""",74.57564336677228,"वे कहते हैं, ""लोग सोचते हैं कि देश के भविष्य के लिए ज़िम्मेदार सरकार और राष्ट्रपति हैं और उन्हें ही समस्याओं का समाधान ढूंढना चाहिए।""",56.00265140367188,66.01211589045369,31,21-35
"John Kerry has indicated a softening of the U.S's defensive stance on its surveillance programmes with an unprecedented admission that on occasions its spying has ""reached too far inappropriately.""","जॉन केरी ने अनपेक्षित रूप यह स्वीकार करने के द्वारा अपने निगरानी कार्यक्रम पर यू.एस. का सुरक्षात्मक रवैया नरम पड़ने का संकेत दिया है कि कभी-कभी इसकी जासूसी ""अनुपयुक्त रूप से बहुत आगे चल जाती है।""","जॉन केररी ने अमेरिका के अपने निगरानी कार्यक्रम कार्यक्रम पर एक तेजी से प्रतिक्रिया की घोषणा की है एक बहुत ही शानदार स्वीकार कर रहे हैं कि अपने जासूसों पर ""कुछ हद तक अनुचित रूप से प्रभावित"" है।",40.80078685409768,"जॉन केरी ने अपने निगरानी कार्यक्रमों पर अमेरिका के रक्षात्मक रुख को नरम करने का संकेत दिया है और एक अभूतपूर्व स्वीकृति के साथ कहा है कि कभी-कभी उनकी जासूसी ""अयोग्य रूप से बहुत दूर पहुंच गई है।""",57.32599101384251,"जॉन केरी ने अपने निगरानी कार्यक्रमों पर अमेरिकी प्रतिरक्षा दृष्टिकोण को हल्का करने का संकेत दिया है और कभी-कभी इसकी खुफियादारी ने ""अवश्यक रूप से बहुत दूर तक पहुँची है"" इस बात को बिना किसी पूर्वानुमान के स्वीकार किया है।",48.01016010536055,"जॉन केरी ने अभूतपूर्व स्वीकारोक्ति के साथ अपने निगरानी कार्यक्रमों पर अमेरिका के रक्षात्मक रुख में नरमी का संकेत दिया है कि कई मौकों पर इसकी जासूसी ""अनुचित रूप से बहुत दूर तक पहुंच गई है।""",56.382609386358666,50.62988683991485,29,21-35
It is the duty of everyone to earn money for the well-being of the family.,परिवार के भरण-पोषण के लिए धन कमाना हर व्यक्ति का कर्तव्य है।,यह परिवार की भलाई के लिए पैसा कमाने का कर्तव्य है.,44.74844216907238,परिवार की भलाई के लिए पैसा कमाना हर किसी का कर्तव्य है।,53.25839764179511,परिवार की खुशहाली के लिए पैसे कमाने का हर व्यक्ति का कर्तव्य है।,63.565794089343704,परिवार की भलाई के लिए पैसा कमाना हर किसी का कर्तव्य है।,53.25839764179511,53.70775788550158,15,11-20
"An estimated one in 2,000 children born each year is neither boy nor girl.","अनुमान के अनुसार प्रत्येक वर्ष 2,000 बच्चों मे से एक बच्चा ऐसा होता है जो न तो लड़का होता है न लड़की।","हर साल करीब 2,000 बच्चे पैदा होते हैं ।",8.742307400859396,"हर साल पैदा होने वाले हर 2,000 बच्चों में से एक बच्चे न तो लड़का है और न ही लड़की।",43.19965932227463,अनुमानित है कि प्रति वर्ष 2000 बच्चों में से एक न तो लड़का है और न लड़की।,43.83932121878578,"अनुमान है कि हर साल पैदा होने वाले 2,000 बच्चों में से एक न तो लड़का होता है और न ही लड़की।",50.105959519636265,36.471811865389014,14,11-20
"Kaplowitz is cautious with medication but acknowledges, ""suppressing puberty may alleviate behavioral issues and girls' feelings of being different from peers.""","कैप्लोविट़ज दवाओं के बारे में सजग हैं लेकिन स्वीकार करते हैं, ""यौवन को दबाना व्यवहारात्मक मुद्दे बढ़ा सकता है, तथा लड़कियों अपने साथियों से अलग महसूस करने लग सकती हैं।""","Capoclocoliggy दवा के साथ सतर्क है लेकिन स्वीकार करता है, ""अभिविष्टाताओं को कम व्यवहार संबंधी समस्याएँ और लड़कियों की भावनाएँ दोस्तों से अलग होने की भावनाओं को कम कर सकती हैं.""",38.56206161852086,"कैप्लोविट्ज़ दवाओं के बारे में सतर्क हैं, लेकिन स्वीकार करते हैं, ""पुर्तता को दबाने से व्यवहार संबंधी समस्याएं और लड़कियों की भावनाएं कम हो सकती हैं कि वे अपने समकक्षों से अलग हैं।""",56.41627499779924,"कैप्लोविज दवाओं के साथ सावधान है लेकिन स्वीकार करता है, ""उद्यौपण को बढ़ाना व्यवहारिक समस्याओं और लड़कियों के साथियों से भिन्न होने की भावनाओं को कम कर सकता है।""",48.62136106497921,"कपलोविट्ज़ दवा को लेकर सतर्क हैं लेकिन स्वीकार करते हैं, ""यौवन को दबाने से व्यवहार संबंधी समस्याएं और लड़कियों में साथियों से अलग होने की भावनाएं कम हो सकती हैं।""",56.900711030864876,50.12510217804104,21,21-35
"Finally, and most tellingly of all, our poll of business leaders found a clear majority wanted to see Britain pursue a course of treaty change and a relationship with the EU that is based on trade, not politics.","अंत में और सबसे स्पष्ट रूप से, व्यावसायिक नेतृत्वकर्ताओं के हमारे सर्वेक्षण ने पाया कि, एक बड़ा हिस्सा स्पष्ट रूप से चाहता है कि ब्रिटेन, ई.यू. के साथ राजनीति के बजाय व्यापार आधारित सम्बन्ध तथा संधि परिवर्तन के मार्ग पर आगे बढ़े।","आख़िरकार, और अधिकांश लोग, व्यवसाय नेताओं के हमारे सर्वेक्षण ने स्पष्ट पाया कि अधिकांश लोग ब्रिटेन को परिवर्तन के एक मार्ग और एयू के साथ एक सम्बन्ध का पीछा करना चाहते थे, जो व्यापार पर आधारित है, राजनीति पर आधारित नहीं ।",49.06826094908609,"अंत में, और सबसे महत्वपूर्ण बात यह है कि हमारे व्यापारिक नेताओं के सर्वेक्षण से पता चला है कि स्पष्ट बहुमत चाहता है कि ब्रिटेन संधि परिवर्तन और यूरोपीय संघ के साथ एक ऐसा संबंध बनाए जो व्यापार पर आधारित हो, न कि राजनीति पर।",50.072282183542164,"अंत में, सबसे स्पष्ट बात यह है कि हमारे व्यापारियों के नेताओं के सर्वेक्षण में एक स्पष्ट बहुमत ने देखा कि ब्रिटेन संधि परिवर्तन की दिशा में और यूरोप के साथ व्यापार पर आधारित, राजनीति पर आधारित संबंधों को अपनाना चाहता है।",51.29927109943039,"अंत में, और सबसे अधिक स्पष्ट रूप से, व्यापारिक नेताओं के हमारे सर्वेक्षण में पाया गया कि स्पष्ट बहुमत ब्रिटेन को संधि में बदलाव और यूरोपीय संघ के साथ एक ऐसे रिश्ते को आगे बढ़ाते हुए देखना चाहता है जो व्यापार पर आधारित हो, न कि राजनीति पर।",54.67348170922962,51.27832398532206,38,35+
"The bail plea hearing of the former Chief of the Army, General Pervez Musharraf, in the case of the Lal Masjid cleric murder has been postponed until November 4th.",लाल मस्जिद के मौलवी की हत्या के मामले में पूर्व सैन्य शासक जनरल परवेज मुशर्रफ की जमानत याचिका पर सुनवाई चार नवंबर तक के लिए स्थगित कर दी गई है।,"सेना के भूतपूर्व प्रधान, जनरल पेरवफफफफफफ की सुनवाई में नवंबर ४वें तक देर हो चुकी है ।",17.995140632960826,लाल मस्जिद धर्मगुरु हत्या मामले में सेना के पूर्व प्रमुख जनरल परवेज मुशर्रफ की जमानत याचिका की सुनवाई 4 नवंबर तक के लिए स्थगित कर दी गई है।,72.73443940133254,लाल मस्जिद के धर्मगुरु की हत्या के मामले में पूर्व सेना प्रमुख जनरल परवेज मुशर्रफ की जमानत याचिका सुनाई 4 नवंबर तक स्थगित कर दी गई है।,72.47463099701584,लाल मस्जिद के मौलवी की हत्या के मामले में पूर्व सेना प्रमुख जनरल परवेज मुशर्रफ की जमानत याचिका पर सुनवाई 4 नवंबर तक के लिए टाल दी गई है.,79.08504322382433,60.57231356378338,29,21-35
He did not tell anyone that Jahid has drowned.,उसने किसी को नहीं बताया कि जाहिद डूब गया है।,उसने किसी को नहीं बताया कि यहोवा ने उसे डुबो दिया है ।,59.554425259051506,उन्होंने किसी को नहीं बताया कि जैहिद डूब गया है।,77.7326612361237,उसने किसी को नहीं बताया कि जाहिद डूब गया है।,100.00000000000004,उसने किसी को नहीं बताया कि जाहिद डूब गया है.,97.01154303042087,83.57465738139902,9,6-10
"The sacrifice of Shaheed Kesari was remembered and a cultural program, including patriotic presentations, was performed.",इस दौरान शहीद केसरी के बलिदान को याद किया गया और देशभक्ति समेत तमाम सांस्कृतिक कार्यक्रम भी पेश किए गए।,"इसके अलावा, इस कार्यक्रम में देश - भक्‍ति की पेशकश भी की जाती थी ।",19.261070644343167,शहीद केसरी के बलिदान को याद किया गया और देशभक्तिपूर्ण प्रस्तुति सहित एक सांस्कृतिक कार्यक्रम किया गया।,69.33370447284211,शाहeed केसरी के बलिदान को याद किया गया और देशभक्ति कार्यक्रम सहित एक सांस्कृतिक कार्यक्रम का आयोजन किया गया।,61.570101331082995,शहीद केसरी के बलिदान को याद किया गया और देशभक्तिपूर्ण प्रस्तुतियों सहित सांस्कृतिक कार्यक्रम प्रस्तुत किये गये।,61.8816579744382,53.01163360567662,16,11-20
Mr Mazanga was coy when asked about whether Renamo would repeat this threat.,रे नमो इस खतरे को दोहरा पाएंगे या नहीं लगभग पूछे जाने पर श्री माझांगविनीत था.,"श्री मॉर्जिया को जब यह धमकी दी गयी थी, तब उसने कहा कि क्या रेनामो इस धमकी को दोहराएगा ।",23.093870639847175,श्री मज़ांजा से पूछा गया कि क्या रेनामो इस धमकी को दोहराएगा।,26.117504967983347,"श्री माजनगो को यह प्रश्न पूछने पर कि रेनामो इस धमकी को दोहराएगा या नहीं, संदिग्ध हो गया।",34.29446479390504,जब श्री माज़ंगा से पूछा गया कि क्या रेनामो इस धमकी को दोहराएगा तो वह झिझक रहे थे।,28.823250154751058,28.082272639121655,13,11-20
Today he will meet the families of the people who died in Patna last Sunday.,आज वह पिछले रविवार को पटना की रैली में मारे गए लोगों के परिवारों से मिलेंगे।,आज वह पटाना के पिछले रविवार में मारे गए लोगों के परिवारों से मिलेंगे.,77.60948022731911,आज वह पिछले रविवार को पटना में मारे गए लोगों के परिवारों से मिलेंगे।,87.08928165109963,आज वह पिछले रविवार को पटना में मरे लोगों के परिवारों से मिलेंगे।,76.7395105468731,आज वह पिछले रविवार को पटना में मारे गये लोगों के परिजनों से मुलाकात करेंगे.,69.18279705169932,77.6552673692478,15,11-20
"But he denied the changes were made at the request of Mr Obeid, who Mr Tripodi acknowledged was urging a shift in government lease policy.","लेकिन उन्होने श्री ओबाइड के अनुरोध पर परिवर्तन के लिए मना कर दिया , श्री त्रिपोडी  ने सरकारी पट्टे नीति मे बदलाव का आग्रह किया था","लेकिन उन्होंने परिवर्तनों को अस्वीकार किया, जो श्री ओबेडी की निवेदन में किए गए थे, जिसने स्वीकार किया कि सरकार में एक बदलाव की माँग कर रहा था ।",36.06534954513492,"लेकिन उन्होंने इनकार किया कि ओबाइड के अनुरोध पर बदलाव किए गए थे, जो त्रिपोडी ने स्वीकार किया कि सरकार के पट्टे की नीति में बदलाव का आग्रह कर रहे थे।",53.94219983211413,"लेकिन उन्होंने इन परिवर्तनों को अस्वीकार कर दिया जो श्री ओबिद के अनुरोध पर किए गए थे, जिसे श्री ट्रिपोडी ने स्वीकार किया था कि वह सरकारी पट्टेदारी नीति में परिवर्तन लाने की मांग कर रहा था.",44.65391287050293,"लेकिन उन्होंने इस बात से इनकार किया कि ये बदलाव श्री ओबेद के अनुरोध पर किए गए थे, जिनके बारे में श्री त्रिपोदी ने स्वीकार किया था कि वे सरकारी पट्टा नीति में बदलाव का आग्रह कर रहे थे।",48.51308827533193,45.79363763077098,25,21-35
Airbus and Boeing do not supply seats but offer a catalogue of suppliers for airlines to choose from.,एयरबस और बोइंग सीटों की आपूर्ति नहीं करते लेकिन एयरलाइंस के लिए आपूर्तिकर्ताओं से चुनने के लिए  एक सूची प्रदान कर रहे हे।,"हवाई - जहाज़ और हवाई जहाज़, हवाई जहाज़ से दूर रहने के लिए सीटें नहीं देते ।",11.483863038090961,एयरबस और बोइंग सीटों की आपूर्ति नहीं करते हैं लेकिन एयरलाइंस के लिए चयन करने के लिए आपूर्तिकर्ताओं की सूची प्रदान करते हैं।,81.32647253053851,एयरबस और बोइंग सीटें नहीं प्रदान करते बल्कि एयरलाइनों को चुनने के लिए आपूर्तिकर्ताओं की सूची प्रदान करते हैं।,63.470837788816375,"एयरबस और बोइंग सीटों की आपूर्ति नहीं करते हैं, लेकिन एयरलाइनों को चुनने के लिए आपूर्तिकर्ताओं की एक सूची प्रदान करते हैं।",79.6694190498779,58.98764810183094,18,11-20
Last year a team from the University of Lincoln found that dogs turn their heads to the left when looking at an aggressive dog and to the right when looking at a happy dog.,पिछले वर्ष यूनिवर्सिटी ऑफ लिंकन की टीम ने पाया कि जब कुत्ते किसी आक्रामक कुत्ते को देखते हैं तो अपना सिर बाईं ओर घुमाते हैं और खुश कुत्ते को देखने पर अपना सिर दाईं ओर घुमाते हैं।,पिछले साल मेन विश्‍वविद्यालय से एक टीम ने पाया कि कुत्तों ने अपने सिर बाएँ मोड़ दिए जब एक शांत कुत्ता को देखते समय और ख़ुश कुत्ता को देखते हुए देखा ।,33.27068336420479,पिछले साल लिंकन विश्वविद्यालय की एक टीम ने पाया कि कुत्तों ने एक आक्रामक कुत्ते को देखने पर अपना सिर बाईं ओर और एक खुश कुत्ते को देखने पर दाईं ओर मोड़ लिया।,54.28483594802693,पिछले साल लिंकन विश्वविद्यालय के एक दल ने पाया कि कुत्ते एक आक्रमणकारी कुत्ते को देखते समय अपने सिर बाएं ओर और एक खुश कुत्ते को देखते समय दाएं ओर घूमते हैं।,43.98011074635808,पिछले साल लिंकन विश्वविद्यालय की एक टीम ने पाया कि आक्रामक कुत्ते को देखते समय कुत्ते अपना सिर बाईं ओर घुमाते हैं और खुश कुत्ते को देखते समय दाईं ओर।,59.367710562999754,47.725835155397384,34,21-35
"Basharat Ditta, 42, would feed information to crime lord Neil Scarbrough",42 वर्षीय बशरत डिट्टा कुख्यात अपराधी नील स्कारबोरो को सूचना दिया करता था,"बासत दिथ दिमा, 42, अपराधी स्वामी के लिए जानकारी प्रदान करेगा",14.925752153975694,42 वर्षीय Basharat Ditta ने क्राइम लॉर्ड नील स्कारब्रो को जानकारी दी,31.80248821041469,"Basharat Ditta, 42, अपराध शासक Neil Scarbrough को जानकारी देगा",10.304699228714902,42 वर्षीय बशारत दित्ता अपराध सरगना नील स्कारब्रू को सूचनाएं मुहैया कराता था,51.69047938692026,27.180854745006386,11,11-20
"In 2011, dozens of French lawmakers from that strongly Catholic country signed a petition for ""gender theory"" to be withdrawn from school textbooks.","वर्ष 2011 में, इस सख्त रूप से कैथोलिक देश से दर्जनों फ्रांसीसी विधि-निर्माताओं ने विद्यालय की पुस्तकों से ""लिंग सिद्धांत"" वापस लिए जाने हेतु याचिका पर हस्ताक्षर किए हैं।","सन्‌ 2011 में, उस प्रबल कैथोलिक देश से दर्जनों फ्रांसीसी कानून बनानेवालों ने स्कूल की पाठ्य - पुस्तक से दूर रहने के लिए ""जिम सिद्धांत"" निवेदन पर हस्ताक्षर किया ।",50.8048715033114,"2011 में, उस दृढ़ता से कैथोलिक देश के दर्जनों फ्रांसीसी सांसदों ने ""लैंगिक सिद्धांत"" को स्कूल की पाठ्यपुस्तकों से हटाने के लिए एक याचिका पर हस्ताक्षर किए।",56.11085839415012,"2011 में उस मजबूत कैथोलिक देश के दर्जनों फ्रांसीसी सांसदों ने स्कूली पाठ्यपुस्तकों से ""gender theory"" को हटाने के लिए एक याचिका पर हस्ताक्षर किए।",47.25348403597942,"2011 में, उस कट्टर कैथोलिक देश के दर्जनों फ्रांसीसी सांसदों ने स्कूल की पाठ्यपुस्तकों से ""लिंग सिद्धांत"" को वापस लेने के लिए एक याचिका पर हस्ताक्षर किए।",59.426760418281,53.398993587930484,23,21-35
"But ever since Edward Snowden, the contractor turned whistleblower, began releasing his treasure trove of US surveillance secrets, European governments and business leaders are no longer sure whether to take the director at his word.","लेकिन जब से एडवर्ड स्नोडन, एक ठेकेदार जो व्हिसलब्लोवर  बना है , उसके रहस्यो का खजाना अमेरिकी निगरानी को बताना शुरू किया, यूरोपीय सरकारे और व्यापार जगत के नेता अब सुनिश्चित नहीं हैं कि निर्देशक अपने वचन पालन करे की नहीकी नहीं।","लेकिन एडवर्ड स्नोden के बाद से, राजनेता सीटीब्रोबरर शुरू कर दिया, अमेरिका निगरानी के रहस्य, यूरोपीय सरकारों और व्यापार नेताओं के अपने खज़ाने को अब यकीन नहीं कर रहे हैं कि उनके वचन पर निर्देशक ले जाना चाहिए या नहीं.",49.22628152995526,"लेकिन जब से एडवर्ड स्नोडेन, एक ठेकेदार जो सूचना देने वाला बन गया, ने अमेरिकी निगरानी रहस्यों के अपने खजाना को जारी करना शुरू कर दिया, यूरोपीय सरकारों और व्यापारिक नेताओं को अब यह सुनिश्चित नहीं है कि निर्देशक को उनके शब्द पर विश्वास करना है या नहीं।",60.997941724582965,"लेकिन एडवर्ड स्नोडेन के बाद से, जब कि संविदाकर्ता का पता लगाने वाला बन गया और अमरीकी निगरानी की गुप्तियों का अपना खजाना जारी करना शुरू हुआ, यूरोपीय सरकारें और व्यापारिक नेताओं को अब यह विश्वास नहीं है कि वे निदेशक को उनकी बात मानेंगे या नहीं।",43.94909603830245,"लेकिन जब से व्हिसलब्लोअर बने ठेकेदार एडवर्ड स्नोडेन ने अमेरिकी निगरानी रहस्यों के अपने खजाने को जारी करना शुरू किया है, यूरोपीय सरकारें और व्यापारिक नेता अब निश्चित नहीं हैं कि निदेशक की बात मानी जाए या नहीं।",64.7193023180266,54.72315540271683,35,21-35
"During this time more than a dozen employees of these departments, including the director, were found absent from their posts.",इस दौरान उन्होंने इन विभागों में निदेशक समेत दर्जन भर से अधिक कर्मचारियों को अपनी सीट से नदारद पाया।,"इस समय के दौरान, इन विभागों के एक दर्जन से ज़्यादा कर्मचारियों को, जिनमें निर्देशक भी शामिल था, अपने पोस्टों से अलग पाया गया ।",41.130414828557015,इस दौरान निदेशक सहित इन विभागों के एक दर्जन से अधिक कर्मचारी पदों से अनुपस्थित पाए गए।,46.23814982115881,"इस समय इन विभागों के एक दर्जन से अधिक कर्मचारी, जिनमें निदेशक भी थे, अपने पदों से अनुपस्थित पाए गए।",46.067125949942444,इस दौरान निदेशक समेत इन विभागों के एक दर्जन से अधिक कर्मचारी अपने पद से अनुपस्थित पाये गये.,51.784549176142335,46.305059943950155,20,11-20
There is no more appropriate use for wealth than that of creating jobs for others.,दूसरों के लिए रोजगार के सृजन से बढ़कर धन का सदुपयोग और कोई नहीं हो सकता।,धन - दौलत के लिए लोगों के लिए काम करने से बढ़कर कोई फायदा नहीं है ।,35.83859301572629,दूसरों के लिए रोजगार सृजन से अधिक धन का कोई उपयुक्त उपयोग नहीं है।,54.25073523683781,धन का अन्य लोगों के लिए रोजगार पैदा करने से अधिक उपयुक्त उपयोग नहीं होता।,42.13859622369735,दूसरों के लिए नौकरियाँ पैदा करने से बढ़कर धन का कोई उचित उपयोग नहीं है।,50.48005504343402,45.67699487992387,15,11-20
"Furthermore, on the suspicion that she was pregnant, she was taken to hospital for an abortion.",यही नहीं गर्भ ठहरने की आशंका पर वह गर्भपात के लिए अस्पताल ले गया।,"इसके अतिरिक्‍त, यह मानते हुए कि वह गर्भवती थी, उसे गर्भपात के लिए अस्पताल ले जाया गया ।",42.126036247943624,"इसके अलावा, उसे गर्भ धारण करने का संदेह होने के कारण उसे गर्भपात के लिए अस्पताल ले जाया गया।",39.664886477809006,"इसके अलावा, इस संदेह पर कि वह गर्भवती थी, उसे गर्भपात के लिए अस्पताल ले जाया गया.",43.82245516483233,"इसके अलावा, उसके गर्भवती होने के संदेह पर उसे गर्भपात के लिए अस्पताल ले जाया गया।",43.24227075463214,42.21391216130427,16,11-20
